generator,direction,rank,copied_as,true_label,pred_score,original_path
Glide,fake_confidently_called_real,1,fake_confidently_called_real_01.png,1,0.0,/home/student/Downloads/imagenet_glide/val/ai/GLIDE_1000_200_00_000_glide_00074.png
Glide,fake_confidently_called_real,2,fake_confidently_called_real_02.png,1,0.0,/home/student/Downloads/imagenet_glide/val/ai/GLIDE_1000_200_00_026_glide_00127.png
Glide,fake_confidently_called_real,3,fake_confidently_called_real_03.png,1,0.0,/home/student/Downloads/imagenet_glide/val/ai/GLIDE_1000_200_00_055_glide_00020.png
Glide,fake_confidently_called_real,4,fake_confidently_called_real_04.png,1,0.0,/home/student/Downloads/imagenet_glide/val/ai/GLIDE_1000_200_00_061_glide_00143.png
Glide,fake_confidently_called_real,5,fake_confidently_called_real_05.png,1,0.0,/home/student/Downloads/imagenet_glide/val/ai/GLIDE_1000_200_00_076_glide_00143.png
Glide,fake_confidently_called_real,6,fake_confidently_called_real_06.png,1,0.0,/home/student/Downloads/imagenet_glide/val/ai/GLIDE_1000_200_00_077_glide_00074.png
Glide,real_confidently_called_fake,1,real_confidently_called_fake_01.JPEG,0,1.0,/home/student/Downloads/imagenet_glide/val/nature/ILSVRC2012_val_00041218.JPEG
Glide,real_confidently_called_fake,2,real_confidently_called_fake_02.JPEG,0,0.9999,/home/student/Downloads/imagenet_glide/val/nature/ILSVRC2012_val_00039304.JPEG
Glide,real_confidently_called_fake,3,real_confidently_called_fake_03.JPEG,0,0.9999,/home/student/Downloads/imagenet_glide/val/nature/ILSVRC2012_val_00048425.JPEG
Glide,real_confidently_called_fake,4,real_confidently_called_fake_04.JPEG,0,0.9997,/home/student/Downloads/imagenet_glide/val/nature/ILSVRC2012_val_00022139.JPEG
Glide,real_confidently_called_fake,5,real_confidently_called_fake_05.JPEG,0,0.9997,/home/student/Downloads/imagenet_glide/val/nature/ILSVRC2012_val_00023156.JPEG
Glide,real_confidently_called_fake,6,real_confidently_called_fake_06.JPEG,0,0.9995,/home/student/Downloads/imagenet_glide/val/nature/ILSVRC2012_val_00000477.JPEG
